s0	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	time
499	503	504	503	505	507	510	509	507	515	514	508	509	514	515	514	515	511	512	513	520	512	513	518	516	516	520	516	520	516	520	515	517	519	518	519	517	517	520	518	15.0173790455
498	502	503	504	505	505	510	509	507	514	514	509	508	514	515	514	515	512	512	513	521	512	513	518	516	516	520	516	520	516	521	515	516	519	518	520	518	518	521	518	15.0310180187
499	503	503	503	504	506	510	508	506	514	515	509	508	513	514	514	516	510	512	512	521	512	513	518	514	516	520	516	520	515	519	515	517	519	517	521	518	517	521	518	15.0449280739
500	503	503	502	505	506	510	509	507	514	514	508	509	515	515	514	516	510	512	513	521	511	514	518	517	517	520	515	520	516	520	515	517	520	518	520	518	518	520	519	15.0587880611
499	503	503	502	505	506	510	508	507	515	514	509	509	513	515	513	516	510	513	513	521	513	513	517	515	516	520	514	520	516	520	515	516	519	518	521	519	518	521	518	15.0721640587
499	502	503	503	504	506	509	508	507	514	514	509	509	513	515	514	515	511	513	513	521	511	513	517	514	517	520	517	520	516	521	515	517	519	519	520	518	517	521	518	15.0862410069
500	503	504	502	505	506	510	509	507	514	514	509	508	514	515	513	515	511	513	512	521	513	513	518	515	515	520	515	520	515	521	515	516	520	518	521	520	517	521	518	15.0988359451
499	503	503	502	505	506	510	510	506	514	515	509	508	513	515	513	515	511	512	512	522	513	514	518	514	517	520	515	520	516	520	515	517	519	519	520	518	517	520	518	15.112637043
500	503	503	502	506	506	510	508	506	514	514	509	509	514	515	514	515	511	513	513	520	513	513	518	515	516	519	515	520	516	521	515	517	519	518	519	519	517	520	519	15.1262910366
500	503	503	502	504	506	510	509	506	515	515	509	508	513	515	514	515	511	513	513	521	512	514	518	515	516	520	515	520	515	520	515	517	520	519	520	519	517	520	518	15.1400289536
500	502	502	502	505	507	510	509	507	514	514	509	509	513	516	514	517	510	513	513	521	511	514	518	514	516	520	516	520	516	520	515	517	519	519	521	518	517	521	518	15.1537311077
500	503	504	502	505	505	510	508	505	515	514	509	509	513	515	512	515	511	512	512	521	512	513	518	515	516	520	515	520	516	519	515	518	520	518	521	518	517	519	517	15.1684241295
500	502	503	502	506	506	509	508	506	515	515	508	508	515	515	514	515	512	513	512	521	513	514	518	516	516	520	515	520	517	520	514	517	519	517	521	517	517	519	518	15.1821260452
500	503	503	502	506	506	510	509	504	515	514	509	509	514	515	512	515	511	512	512	521	513	513	518	516	516	520	516	520	516	521	515	516	519	520	520	518	517	520	518	15.1958949566
500	503	504	502	505	506	509	507	506	514	515	509	509	513	515	512	516	511	512	513	521	514	514	518	513	516	520	516	520	516	520	515	517	519	518	520	517	517	518	518	15.2096190453
500	502	503	502	505	506	510	508	506	514	514	509	509	513	515	513	516	510	512	513	521	513	513	518	514	516	519	515	520	516	519	515	516	519	518	520	517	518	521	518	15.2232620716
500	503	503	502	504	506	510	507	507	514	515	509	509	513	514	513	515	510	512	513	521	513	513	518	515	517	520	516	520	516	520	515	517	519	520	520	517	518	520	518	15.2369840145
500	504	503	503	505	505	510	508	506	514	514	509	508	513	515	514	515	510	513	513	521	512	514	517	515	516	519	516	520	516	519	515	517	519	518	520	518	518	520	518	15.2508661747
500	503	503	502	505	506	510	509	506	515	513	509	509	514	515	513	516	510	511	513	522	513	513	517	514	516	520	516	520	516	519	515	516	519	520	520	517	517	519	517	15.2643890381
500	503	503	502	504	506	509	509	506	514	514	508	509	514	515	512	515	511	511	512	521	512	512	517	513	516	520	516	520	515	519	515	516	519	519	519	520	517	520	518	15.2781591415
499	502	504	502	505	506	510	509	506	514	514	508	508	513	515	513	516	510	513	513	521	512	514	518	515	516	520	515	521	516	519	514	518	519	520	520	518	517	519	517	15.29185009
500	503	504	502	505	506	510	508	506	515	514	509	509	513	515	514	515	510	513	512	521	513	513	518	515	517	520	516	520	516	520	515	517	519	518	520	518	517	520	519	15.3055341244
500	503	504	502	505	505	510	509	507	514	514	509	509	513	515	514	515	511	512	513	521	513	513	518	514	516	520	515	519	516	520	516	517	519	517	520	517	518	520	519	15.3193449974
500	503	502	502	505	506	510	509	506	515	514	509	509	513	515	513	515	511	513	513	520	512	513	517	516	517	519	515	520	516	520	514	516	520	519	521	518	517	520	518	15.33309412
500	502	503	502	505	506	509	508	506	515	514	509	508	513	516	512	516	513	514	512	522	513	513	517	515	517	520	516	519	516	521	515	518	520	518	521	518	517	521	518	15.3466060162
500	504	504	503	505	506	509	509	506	514	514	509	509	513	514	514	516	511	512	513	522	512	512	518	516	516	520	516	520	516	519	515	516	520	518	520	518	517	520	518	15.3603410721
501	504	503	502	505	506	510	509	505	514	515	509	508	514	515	514	515	511	512	512	521	513	513	517	516	516	519	516	521	515	521	515	517	519	519	520	518	518	520	518	15.3740651608
500	503	503	502	505	506	510	508	507	514	514	508	509	512	515	513	515	512	513	514	521	511	513	518	516	516	519	517	520	516	519	515	517	519	520	519	518	517	520	518	15.387845993
500	503	503	502	505	506	510	508	507	514	514	509	508	513	515	514	516	511	512	513	521	512	513	518	514	516	520	516	520	516	520	515	517	520	518	521	518	518	521	518	15.4013681412
500	503	503	504	505	506	509	508	507	514	514	509	508	513	515	513	515	512	512	513	520	514	514	517	515	516	520	516	520	516	521	515	516	520	517	519	517	518	519	518	15.4152100086
500	503	504	502	505	506	510	508	507	514	514	508	509	513	515	513	516	510	512	513	521	512	513	518	513	516	519	516	520	516	519	515	517	519	517	521	519	518	520	518	15.428882122
500	502	503	503	505	506	510	508	507	514	515	509	509	514	515	512	516	511	512	513	521	512	513	518	515	516	519	515	520	516	520	515	518	519	518	519	518	517	518	518	15.44267416
500	502	505	502	505	506	510	509	507	515	514	509	510	513	514	513	516	510	511	513	521	511	513	518	515	516	520	517	521	517	521	514	517	519	519	519	518	518	520	518	15.4564981461
500	502	503	503	505	506	510	508	505	514	514	509	508	513	514	513	516	511	512	513	522	513	513	517	515	516	520	516	520	516	521	515	516	519	520	520	519	517	520	519	15.4701099396
499	505	503	502	505	507	509	509	506	514	514	509	509	514	515	512	515	510	513	511	521	512	514	518	514	516	520	516	521	517	521	515	517	519	516	519	518	517	521	518	15.4838941097
500	502	502	502	504	506	510	508	505	515	514	509	509	512	515	514	515	511	513	513	521	512	513	518	515	516	520	516	520	516	521	515	517	519	518	521	518	517	520	518	15.4975409508
499	502	502	502	505	506	511	508	505	514	514	509	509	514	515	513	515	510	514	513	521	511	513	518	514	516	520	516	520	516	520	515	517	519	518	520	518	517	520	517	15.5112349987
500	502	503	503	505	506	510	509	506	514	515	508	508	514	516	513	516	511	513	513	522	512	513	518	514	516	519	516	519	516	521	515	517	520	518	520	518	518	520	518	15.5249900818
500	502	503	502	504	506	510	509	506	514	514	510	509	513	515	513	515	510	512	513	521	513	514	518	515	517	520	517	519	515	521	515	516	519	519	519	519	517	519	518	15.5386960506
499	502	503	502	505	507	510	508	506	514	514	509	509	514	514	513	516	511	513	512	521	511	513	517	515	516	519	516	520	517	522	515	517	519	517	519	518	517	519	518	15.5524129868
499	503	503	502	504	506	509	509	506	514	514	509	508	513	515	512	515	510	513	513	521	511	513	518	516	516	520	516	520	516	520	515	516	519	518	519	518	517	520	518	15.5662059784
499	503	504	504	505	506	510	508	506	514	515	509	510	513	515	514	516	512	513	512	520	512	513	518	515	516	520	517	520	515	520	515	517	519	519	521	517	518	521	518	15.5799050331
499	502	503	502	505	506	510	508	506	515	514	509	510	513	515	513	516	512	512	513	520	512	512	518	516	517	519	517	520	516	520	515	516	519	517	522	518	517	520	519	15.593460083
500	503	503	502	505	506	510	508	506	514	514	509	509	513	515	514	516	511	513	513	521	511	513	518	515	516	519	515	520	516	520	514	517	520	519	520	518	517	521	518	15.6074459553
501	503	503	503	505	506	509	509	507	514	514	509	509	514	514	512	515	511	513	512	522	512	513	520	515	516	520	517	520	516	520	514	517	519	519	520	518	517	520	518	15.621062994
500	502	504	502	504	506	510	508	507	514	514	508	509	515	514	513	515	511	514	512	521	511	513	516	514	516	520	516	520	516	521	515	516	519	518	520	517	517	521	518	15.6348769665
500	504	503	502	505	506	510	508	507	515	514	509	509	513	515	514	515	510	512	511	522	513	514	518	514	516	520	515	520	517	521	515	518	519	517	520	518	518	520	517	15.6483571529
500	503	503	503	505	507	510	508	507	513	515	508	510	513	515	512	515	510	513	513	521	513	514	518	516	516	520	516	519	517	520	515	517	519	519	519	518	517	519	517	15.6622929573
500	503	503	502	504	506	510	508	506	514	514	508	508	513	515	513	516	511	513	512	521	512	513	517	515	516	519	516	520	516	521	514	516	519	519	521	517	517	519	518	15.6759490967
499	503	503	503	505	506	510	508	507	514	514	509	508	513	515	513	516	510	513	513	520	514	513	518	515	516	520	515	520	516	520	515	518	520	520	521	518	517	518	518	15.6897680759
500	502	503	502	505	506	510	509	507	515	515	509	509	514	515	513	516	510	513	513	521	513	513	518	516	517	519	517	520	516	521	515	516	519	519	519	518	517	521	518	15.7032821178
499	502	503	502	504	506	510	509	506	514	514	509	509	514	515	513	516	511	513	511	521	512	513	518	515	516	519	516	519	516	521	514	516	519	518	521	518	517	519	519	15.7171270847
500	502	503	503	504	506	510	509	507	515	515	509	508	514	515	513	515	511	512	513	521	513	513	518	514	516	520	517	521	516	520	516	516	520	517	520	519	518	520	518	15.7309031487
499	503	503	504	505	507	511	509	507	514	514	508	509	513	515	513	516	510	512	512	522	514	513	518	515	516	519	516	520	516	520	515	516	519	519	519	518	518	521	517	15.7444779873
500	502	503	502	505	505	509	509	505	514	515	509	509	513	515	513	516	511	514	513	521	513	513	518	515	516	519	516	521	516	520	515	516	519	519	519	518	517	519	518	15.758202076
499	502	503	502	504	506	510	509	507	515	514	509	508	513	515	513	517	510	513	513	521	512	513	517	514	516	520	516	519	516	521	515	517	519	516	521	517	517	521	517	15.7722041607
499	502	503	502	506	505	510	507	506	514	515	508	509	513	514	513	515	510	513	512	520	512	513	517	515	516	520	515	520	515	521	515	516	519	518	521	518	517	520	518	15.7857630253
500	503	503	502	505	506	510	508	505	515	515	508	509	513	515	513	516	510	512	513	521	514	513	518	515	516	519	515	520	516	520	515	516	519	519	520	517	517	520	518	15.7995300293
499	503	503	502	505	506	510	508	507	514	515	508	509	514	516	513	516	510	512	513	521	513	513	518	514	515	519	515	520	516	520	515	517	519	519	520	519	517	520	517	15.8132600784
499	503	503	502	505	506	510	508	506	514	514	509	509	512	514	512	517	510	513	513	521	512	513	517	514	516	520	516	520	516	521	514	516	519	518	520	518	517	520	518	15.8267540932
500	503	503	502	506	506	510	508	507	515	514	509	509	514	514	514	515	511	513	512	521	512	513	518	514	516	519	516	520	516	520	515	517	519	518	520	517	517	519	518	15.8403849602
499	502	504	502	506	505	510	509	506	514	515	509	507	513	515	514	515	511	512	512	521	512	514	518	516	516	520	515	520	516	521	515	517	519	517	520	519	517	521	517	15.8543291092
499	502	503	502	505	505	510	509	507	514	514	508	507	512	515	513	515	510	512	514	521	512	513	518	515	516	520	515	520	516	519	515	516	519	519	519	517	517	520	519	15.8680050373
500	503	503	503	505	506	510	509	507	515	515	509	508	513	515	513	515	512	512	513	521	513	513	517	516	516	520	514	520	516	521	515	518	519	519	520	517	517	520	518	15.8820540905
500	503	503	503	505	507	509	508	506	515	514	509	509	512	515	513	515	511	512	513	521	514	513	518	514	516	520	515	519	516	521	515	517	519	518	521	518	517	519	519	15.8955249786
500	502	503	502	505	506	509	508	507	514	514	508	509	513	515	513	517	510	512	512	520	512	512	518	516	517	520	515	521	515	521	515	517	519	518	521	520	517	520	517	15.9093160629
499	502	503	502	505	506	510	510	507	514	514	511	508	513	514	513	515	511	512	513	521	513	513	518	515	516	520	516	520	516	521	515	516	519	518	520	518	517	520	518	15.9229111671
499	503	503	502	506	505	510	507	506	514	514	508	508	513	514	513	516	512	513	513	521	514	513	517	515	517	520	516	520	515	520	515	517	520	519	520	518	518	519	518	15.9367980957
500	502	503	503	505	506	510	506	507	514	514	508	508	513	515	512	516	513	513	512	520	513	512	518	515	516	520	515	520	516	521	515	516	519	518	520	519	518	520	518	15.9504151344
499	502	504	502	505	506	510	510	507	514	514	509	508	514	514	513	515	510	511	513	521	513	514	518	515	517	520	515	520	515	519	515	516	520	518	520	518	517	519	518	15.9643249512
500	502	502	503	505	505	510	508	507	515	514	509	509	513	514	513	515	511	513	511	520	513	513	518	516	516	520	515	521	516	520	515	516	519	519	521	517	518	520	518	15.9778110981
500	502	504	502	505	506	510	507	507	514	514	509	508	513	514	513	517	511	512	512	521	511	513	516	514	516	520	515	520	517	520	515	516	519	517	520	517	517	519	517	15.9915089607
499	503	503	502	505	506	510	509	507	515	514	509	509	514	515	513	516	511	512	513	520	513	514	518	515	516	520	516	520	516	519	515	516	520	518	519	518	517	519	519	16.0052499771
499	503	503	502	505	505	510	509	507	515	514	509	509	513	515	513	515	511	513	513	521	512	513	518	515	516	520	517	520	516	520	515	515	519	517	519	519	518	520	517	16.0190320015
499	503	503	502	505	505	510	507	506	515	514	509	508	514	515	513	516	511	512	511	521	512	513	518	515	516	520	515	519	516	520	515	517	520	517	520	519	517	520	518	16.0326831341
500	502	503	502	503	507	510	509	505	514	514	510	509	512	514	513	515	511	513	513	522	513	513	518	514	516	519	515	520	516	520	515	516	520	519	519	519	517	519	518	16.0462300777
500	502	503	502	505	506	510	508	507	514	515	509	508	513	514	513	516	511	513	513	521	513	513	518	516	516	520	515	520	516	521	515	517	520	516	520	518	517	520	518	16.0602281094
500	504	503	503	505	506	510	507	507	514	514	510	508	513	514	512	515	511	514	513	522	512	513	518	514	516	520	516	520	517	519	515	516	519	519	520	518	518	518	519	16.0738689899
500	502	503	503	505	507	510	509	507	515	514	509	508	513	516	513	516	510	512	513	521	513	514	518	514	516	520	514	520	516	520	515	518	519	519	520	519	517	520	518	16.0873830318
500	502	503	502	505	506	510	509	504	514	514	509	509	513	514	513	515	510	513	512	521	512	514	518	514	516	519	516	521	516	520	515	516	519	518	519	517	517	521	519	16.1011531353
501	502	503	502	505	506	509	508	506	515	514	508	508	512	514	513	516	511	513	513	521	513	513	517	515	516	519	516	521	515	520	515	518	519	517	521	518	517	520	518	16.1148991585
500	502	502	502	504	506	510	509	507	514	514	509	509	514	514	512	516	511	513	513	521	514	513	518	514	516	519	516	521	516	519	515	516	519	517	520	519	517	520	519	16.1286139488
499	502	503	502	504	506	511	509	507	515	514	509	509	513	514	513	516	511	512	512	521	511	513	517	514	516	520	515	521	516	520	515	517	519	519	520	517	516	519	518	16.142316103
499	502	503	502	504	506	510	509	506	515	514	508	508	513	515	513	516	512	511	514	521	512	513	518	515	517	520	515	520	516	521	515	517	519	517	522	519	517	521	518	16.1561560631
500	503	503	502	505	505	510	509	506	514	514	509	509	512	515	514	515	511	512	512	521	512	513	518	515	516	518	516	520	516	521	515	517	518	519	520	518	517	519	518	16.1698110104
499	502	503	502	505	506	510	509	505	514	514	509	509	513	514	513	516	511	512	513	522	513	514	517	515	516	520	515	520	516	520	515	516	519	517	519	519	517	520	519	16.183478117
500	503	503	502	506	506	510	509	507	514	514	508	508	513	514	513	515	511	513	513	521	512	513	518	515	516	519	515	520	516	520	515	517	520	519	519	519	517	519	517	16.1971681118
500	503	503	502	504	506	510	508	505	514	514	509	509	513	514	513	515	511	514	513	522	513	514	518	515	516	520	516	520	516	520	515	516	520	518	520	518	517	519	518	16.2110221386
500	502	503	502	505	506	510	508	506	515	515	509	509	513	514	513	515	511	513	513	521	513	512	518	514	516	520	516	520	517	521	515	517	519	517	519	517	517	520	518	16.2244830132
500	503	503	502	505	506	510	508	507	514	515	508	509	513	515	514	515	510	512	513	521	513	513	518	514	516	520	515	520	516	521	515	516	520	517	521	518	517	518	517	16.2382831573
500	502	503	502	506	506	510	508	506	514	514	509	508	512	514	513	515	511	512	513	522	512	513	518	514	516	519	515	520	517	520	515	516	520	517	518	518	517	520	518	16.2521691322
499	503	503	503	505	506	510	510	506	514	514	509	508	513	514	514	515	510	512	513	521	513	513	518	515	516	520	515	520	516	520	515	517	519	517	520	518	517	519	518	16.2658350468
498	504	503	502	505	506	510	508	505	514	514	509	509	513	515	513	515	510	514	513	521	513	513	517	515	516	518	515	521	516	520	515	517	520	517	519	518	517	518	517	16.2796151638
500	503	503	502	505	505	509	508	506	514	514	509	509	513	513	513	515	512	513	512	521	512	514	518	515	516	520	515	520	516	521	515	518	519	517	519	518	516	521	518	16.2939529419
499	503	503	503	504	506	510	507	507	515	514	509	508	512	515	512	516	510	512	512	521	512	514	518	514	516	519	517	520	516	521	515	517	519	517	521	518	517	520	518	16.3063640594
500	503	503	503	505	505	510	507	507	514	515	509	508	513	515	513	516	510	512	513	521	514	513	518	516	516	518	517	520	516	520	515	517	519	520	520	517	518	520	519	16.3206419945
500	503	504	502	506	506	510	508	507	515	514	508	509	514	515	514	516	511	512	513	522	512	513	517	515	516	520	517	520	516	519	515	515	520	519	520	518	516	521	518	16.3344230652
500	503	503	502	505	506	510	509	507	515	514	508	508	514	515	513	515	510	512	513	522	514	513	517	515	516	520	514	520	515	520	515	517	519	516	519	517	518	520	518	16.348263979
500	503	503	503	505	506	509	508	507	514	514	510	509	514	514	514	516	510	512	512	522	512	513	518	516	516	520	515	520	516	520	515	516	519	519	519	519	517	518	518	16.3619699478
500	502	503	503	505	507	510	509	506	515	514	508	509	513	514	512	516	511	513	512	521	512	514	518	514	516	519	516	520	516	521	515	516	520	518	520	518	518	520	518	16.375617981
500	502	503	502	505	506	510	509	507	515	514	508	509	513	514	513	517	511	511	511	521	511	513	518	515	516	519	517	520	516	521	515	516	519	519	520	518	517	518	518	16.389539957
500	504	503	503	505	506	509	507	507	514	514	508	507	513	514	513	517	510	512	513	521	513	513	517	514	517	520	515	521	515	520	516	516	520	519	519	517	517	520	517	16.4033770561
500	503	503	502	505	506	509	509	507	514	514	509	508	514	515	514	516	510	512	513	521	513	513	518	517	516	519	517	519	516	521	515	516	520	517	519	518	517	519	518	16.4170279503
500	503	503	503	505	506	510	507	507	514	515	509	508	514	514	513	516	511	513	513	521	511	514	518	514	516	520	516	521	517	520	515	517	519	520	520	519	518	519	518	16.4304120541
500	504	503	502	505	506	510	509	506	514	514	509	508	512	515	513	515	511	512	513	521	512	513	518	516	516	520	516	519	516	521	515	517	519	518	520	519	517	521	518	16.444272995
500	503	504	502	505	507	510	509	505	514	515	510	510	513	513	512	515	511	512	512	521	512	513	518	514	516	520	514	519	516	521	515	516	519	516	520	517	517	518	517	16.4580049515
500	503	503	502	504	506	510	508	506	514	515	509	508	513	515	513	515	511	512	513	521	512	513	517	516	516	520	515	520	516	519	515	517	518	519	521	519	517	520	517	16.4716570377
500	503	503	502	505	506	509	508	507	514	514	509	508	514	515	514	516	510	512	513	521	513	513	518	514	516	520	517	520	516	521	515	517	519	518	520	518	517	520	518	16.4855911732
500	502	503	503	505	506	510	508	506	516	514	509	508	515	515	513	516	510	513	512	522	512	513	518	516	516	520	516	520	517	519	515	517	520	518	520	518	517	520	517	16.499101162
500	502	503	503	505	507	510	509	506	514	514	509	508	513	514	513	515	510	511	513	521	512	514	517	515	516	520	515	520	515	519	515	517	520	519	519	518	518	519	518	16.5128011703
500	502	503	502	505	506	510	508	506	514	514	509	508	514	515	513	516	511	513	513	521	512	513	520	514	516	520	516	520	516	520	515	517	519	519	518	518	517	520	519	16.5265231133
500	504	503	502	506	506	510	508	507	514	515	508	509	514	514	513	515	511	512	513	521	513	512	518	516	516	519	515	521	516	520	516	516	519	519	519	517	518	520	518	16.5402510166
500	503	503	502	505	506	511	507	505	515	513	508	508	514	515	513	515	511	513	513	521	512	514	518	514	516	520	515	520	516	520	515	517	519	518	521	519	518	520	518	16.5540890694
499	502	503	502	506	506	510	508	507	514	514	509	508	513	514	514	515	511	514	513	521	513	512	517	515	516	520	516	519	516	521	515	516	520	518	521	518	517	520	518	16.5677640438
500	503	503	502	505	506	510	510	507	514	514	509	509	514	513	513	515	511	514	512	522	512	514	516	515	516	520	515	520	516	519	515	516	520	520	521	518	517	519	518	16.5815470219
499	502	503	502	504	506	510	508	507	514	514	509	508	513	515	513	515	511	512	511	521	512	512	516	516	516	519	515	521	516	520	514	516	520	517	520	517	517	520	518	16.5953071117
499	504	503	503	505	505	510	508	506	515	514	508	508	514	515	512	515	511	512	513	520	513	512	517	515	516	520	517	521	516	520	515	516	520	520	520	518	518	520	517	16.6087701321
499	502	502	503	504	506	510	508	507	515	514	509	508	513	515	513	515	511	512	513	521	512	514	518	514	516	520	516	521	516	520	515	516	518	518	520	517	517	520	518	16.6224551201
499	504	503	503	506	506	510	509	507	514	514	509	509	513	515	513	515	511	512	512	521	513	513	518	514	515	520	514	520	517	520	516	516	519	520	520	518	517	519	517	16.6362171173
500	502	504	502	505	505	510	508	505	515	514	509	508	513	515	513	516	512	514	513	521	513	514	518	515	516	520	515	520	516	521	515	516	519	517	520	519	517	520	517	16.6500210762
500	504	503	502	505	506	510	508	507	514	514	509	507	513	516	514	516	510	512	512	521	513	514	517	514	515	519	515	520	516	522	515	517	520	518	520	518	518	519	519	16.6637611389
499	502	503	502	505	506	509	508	506	514	514	509	508	514	516	513	516	510	512	513	520	514	513	518	515	516	519	515	519	516	521	516	517	519	518	521	518	517	519	517	16.6773760319
498	503	503	502	505	506	510	509	507	514	514	508	508	513	515	514	516	511	512	513	521	512	513	518	514	516	520	514	521	516	521	515	516	519	516	520	519	517	520	518	16.6911661625
500	502	503	503	505	506	510	508	507	514	514	508	508	514	515	513	515	510	512	513	521	513	514	518	514	516	521	515	520	516	520	515	518	519	519	520	518	517	519	518	16.705024004
500	502	503	502	505	505	511	509	506	514	514	509	508	512	514	514	515	510	512	513	521	512	513	518	514	516	520	515	520	516	521	515	516	519	518	519	518	517	518	516	16.7186779976
500	503	503	502	505	506	511	508	507	515	514	508	509	513	515	514	516	512	513	513	521	511	514	517	516	516	520	516	520	515	520	515	516	519	520	520	518	517	520	518	16.7323250771
500	503	503	501	505	507	510	509	505	514	515	509	509	514	515	514	515	511	513	513	521	514	514	517	515	516	520	515	520	515	520	515	516	520	519	520	518	517	520	518	16.7459511757
500	502	503	502	505	506	510	508	506	514	514	508	509	514	515	513	515	510	512	512	521	513	514	518	515	516	520	516	520	516	520	515	516	519	518	520	518	517	520	518	16.759950161
498	503	502	502	506	505	510	508	507	515	514	509	509	513	515	513	515	511	513	513	522	511	513	518	515	516	519	516	520	517	521	515	516	519	519	520	518	517	520	519	16.7734501362
500	503	503	503	505	506	509	509	506	514	515	509	508	513	515	513	515	510	513	513	522	513	513	517	514	516	520	514	520	516	520	515	517	519	518	520	519	517	521	517	16.787225008
499	503	503	502	505	506	510	507	507	514	515	509	510	514	515	513	516	512	513	512	521	512	514	518	515	516	520	516	520	516	520	515	516	520	517	520	519	517	521	517	16.8006989956
500	503	503	502	505	505	509	508	507	514	514	509	509	513	515	513	515	513	512	513	521	512	513	518	516	516	519	516	520	516	520	515	517	520	517	519	517	517	518	518	16.8144190311
500	504	503	502	505	506	510	509	507	514	515	509	510	512	515	512	515	512	514	512	521	512	513	516	515	517	519	515	520	516	519	516	517	519	518	521	517	517	520	518	16.8283269405
499	502	503	502	504	506	510	509	507	514	514	509	508	513	514	514	515	511	512	512	522	512	513	517	515	516	520	517	520	517	520	515	517	519	517	520	517	517	520	518	16.8420610428
500	502	503	502	504	505	510	508	507	515	514	509	508	514	515	513	516	512	513	513	521	512	513	517	515	516	520	516	520	517	520	515	516	519	518	520	518	518	519	518	16.8557579517
500	503	502	503	505	507	510	509	506	515	514	509	508	512	514	513	515	510	513	512	521	512	513	518	514	516	520	516	520	515	520	515	517	519	519	519	518	517	520	518	16.8694751263
500	503	503	503	505	506	510	508	507	514	514	509	508	514	515	513	515	511	513	513	521	513	513	518	514	516	520	515	520	515	521	516	518	520	518	519	519	517	520	518	16.8833169937
500	503	502	502	504	506	508	508	506	514	514	509	508	512	514	512	515	511	512	513	522	513	514	518	515	516	520	516	521	516	521	516	518	519	518	521	517	517	519	518	16.8971340656
500	504	503	503	505	506	511	509	505	514	514	509	508	513	514	513	515	512	513	513	522	512	513	517	516	516	520	516	521	516	521	515	516	519	518	520	517	518	519	518	16.9105529785
500	503	504	504	505	506	510	510	507	515	514	509	508	513	514	513	515	511	512	513	521	512	514	518	516	516	520	516	520	515	521	515	516	519	518	520	518	517	520	517	16.9244689941
500	501	503	502	505	506	508	508	506	515	514	509	510	513	514	513	515	511	512	513	521	514	513	518	516	516	519	515	520	516	520	515	517	520	519	520	518	517	520	518	16.9380700588
500	502	503	502	505	506	510	509	507	515	514	509	507	514	514	513	517	511	513	513	520	513	512	518	515	516	520	515	520	516	521	515	516	519	519	519	518	516	519	519	16.9518201351
499	503	503	502	505	506	510	507	506	514	515	508	509	513	515	513	516	510	512	513	520	513	513	518	514	516	519	516	520	515	520	514	517	520	518	521	518	517	520	517	16.9653670788
500	503	503	503	505	506	509	508	506	515	514	508	509	513	515	513	515	512	512	513	522	512	514	518	514	516	519	516	520	516	520	515	516	519	517	520	518	517	520	519	16.9792690277
499	504	503	503	505	506	510	509	507	514	514	509	508	514	515	513	515	511	513	513	522	512	513	518	514	516	519	515	520	516	520	515	516	520	518	520	518	517	520	519	16.9928319454
500	503	502	503	506	506	510	508	507	514	514	509	508	512	515	513	516	512	513	513	521	512	513	517	514	516	520	515	520	516	520	515	516	519	518	520	518	518	519	518	17.0066561699
500	503	503	503	504	506	509	508	505	514	514	508	508	512	515	513	515	510	512	513	522	512	514	518	514	516	520	515	520	516	519	515	516	519	518	520	519	517	519	518	17.0203771591
499	503	503	502	505	506	510	509	507	515	515	508	508	514	514	514	516	511	513	514	521	512	513	518	515	516	519	516	520	516	521	515	516	519	519	520	517	517	521	517	17.0341820717
501	503	503	502	505	506	510	508	505	514	514	509	508	514	514	513	516	511	512	513	521	513	513	518	514	517	519	516	520	516	520	514	517	520	520	521	518	517	520	518	17.0479090214
500	503	502	502	505	506	510	509	506	514	514	508	508	514	514	513	516	512	512	512	521	512	512	518	514	516	520	516	520	516	520	515	518	519	517	521	517	517	519	518	17.0614500046
500	502	503	502	504	506	509	507	506	515	514	508	509	512	514	513	515	511	511	514	521	512	513	518	515	516	520	515	521	516	519	514	517	519	518	518	517	517	518	518	17.0752170086
500	502	503	502	505	506	510	509	506	515	514	508	509	512	514	514	515	510	512	512	521	513	512	518	516	516	520	515	520	516	520	515	516	520	517	519	520	517	519	517	17.0889010429
499	502	504	502	505	506	510	508	507	514	514	510	509	513	514	513	516	510	512	513	520	512	514	519	515	516	520	516	520	516	520	514	516	519	519	520	518	517	520	518	17.1027550697
500	502	503	503	505	506	510	507	507	514	514	509	508	513	514	513	515	511	512	513	521	512	513	518	515	516	519	515	521	516	520	515	516	520	518	520	517	517	520	517	17.1162929535
499	502	503	502	505	506	509	509	507	514	514	510	508	513	514	513	515	511	512	513	521	513	513	518	515	516	520	517	520	516	519	514	516	519	519	520	518	517	521	518	17.1302070618
499	503	503	502	505	506	509	509	506	515	515	509	509	512	514	513	515	511	513	512	520	511	514	518	515	516	520	516	519	516	520	514	516	519	517	520	519	517	518	518	17.1439471245
500	502	503	503	504	506	509	508	507	515	514	509	508	512	513	514	516	511	512	513	521	512	514	517	514	515	520	516	520	517	521	514	516	519	517	520	518	517	519	518	17.1574621201
500	502	502	503	505	506	510	509	505	514	515	508	508	513	514	513	515	511	512	513	522	512	513	518	514	516	520	516	520	516	521	515	518	519	518	520	518	517	521	518	17.1713709831
499	503	503	502	505	506	510	509	507	514	514	508	508	513	515	513	515	510	513	513	521	512	513	518	514	516	519	515	520	516	521	514	517	519	519	522	519	517	519	518	17.184967041
