s0	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	time
122.8547	118.0291	112.7963	123.2384	120.8872	114.154	116.5561	122.8207	112.5711	116.5659	114.2566	115.0243	119.2501	118.7719	110.0063	111.4967	109.0316	111.7504	113.2473	112.5532	111.4653	116.538	110.9195	113.475	109.6967	109.9549	107.0315	110.7967	110.7359	108.4314	109.1029	108.596	110.4557	106.9292	110.896	104.474	109.0601	108.3176	109.1297	107.8039	11.7255978584
123.0227	118.0761	112.6928	123.2961	121.0015	114.3131	116.6728	122.872	112.5178	116.5659	114.3057	115.1392	119.2501	118.6547	109.8842	111.3806	109.0316	112.0283	113.2962	112.3268	111.5822	116.5919	110.9195	113.475	109.5769	110.0049	107.0315	110.8398	110.6222	108.4778	109.0553	108.6453	110.4128	106.8093	110.9747	104.5158	109.1031	108.3176	109.1297	107.7536	11.739552021
122.792	118.0291	112.7445	123.3537	120.95	114.3131	116.627	122.9915	112.4644	116.5136	114.1905	115.1392	119.2501	118.7117	109.9388	111.4436	109.0756	111.8159	113.2473	112.2815	111.5159	116.4797	110.8057	113.475	109.6967	110.0549	106.9879	110.8398	110.6855	108.385	108.9432	108.6453	110.4985	106.9292	110.896	104.4322	109.1031	108.3176	109.0791	107.966	11.7531750202
123.0227	117.9126	112.8621	123.179	120.8358	114.2007	116.627	122.9915	112.4644	116.3926	114.1415	115.0457	119.2501	118.7149	109.7621	111.3806	108.9602	111.7504	113.2473	112.2362	111.4653	116.6501	110.9702	113.593	109.6432	109.9549	107.0315	110.8398	110.6855	108.4314	108.9432	108.596	110.4128	106.9772	110.8085	104.5158	109.2186	108.4344	109.0106	107.7536	11.7669899464
123.0227	118.0291	112.8103	123.2961	120.95	114.3131	116.6728	122.8887	112.4644	116.3926	114.1905	114.9775	119.2501	118.7117	109.7621	111.4967	109.0316	111.8034	113.2473	112.2815	111.3485	116.4797	110.9195	113.475	109.6967	110.0049	107.0315	110.8398	110.5718	108.385	108.9432	108.6453	110.5414	106.9772	110.896	104.5158	109.2186	108.3176	109.1297	107.8653	11.7806880474
122.97	118.0291	112.6928	123.2961	121.0015	114.1073	116.6728	122.9401	112.5178	116.3926	114.2566	114.9308	119.2021	118.7719	109.8842	111.4967	109.2623	111.869	113.2962	112.3268	111.4653	116.5919	110.9195	113.475	109.6967	110.1197	107.1889	110.7967	110.5718	108.4778	108.831	108.6453	110.7263	106.9292	111.0185	104.474	109.0171	108.4344	109.0106	107.7536	11.7946639061
123.0227	118.0291	112.8103	123.2384	121.1158	114.3131	116.627	122.9915	112.4644	116.4449	114.3548	115.0925	119.1313	118.7719	109.8842	111.4967	109.0316	111.9345	113.2473	112.3947	111.3485	116.4259	110.8057	113.4187	109.6967	110.0697	106.9177	110.8398	110.5718	108.2733	109.1675	108.596	110.4128	106.9292	110.9747	104.5158	109.1031	108.4344	108.8915	107.8039	11.8085198402
122.97	117.9126	112.7445	123.2384	121.1158	114.154	116.627	122.9915	112.6322	116.4449	114.2075	114.9775	119.2501	118.7719	110.0063	111.3806	109.103	111.9877	113.3668	112.2815	111.3991	116.6501	110.9195	113.475	109.6967	109.84	106.9177	110.8398	110.6222	108.385	109.1675	108.6453	110.4557	106.9772	110.9309	104.5158	109.1756	108.4344	109.0791	107.8039	11.8222620487
123.0227	118.0291	112.9797	123.2384	120.6701	114.3131	116.6728	122.9915	112.5178	116.4449	114.3057	115.1392	119.2981	118.7117	110.0063	111.3806	109.0316	111.6442	113.2473	112.3268	111.3485	116.4259	110.8689	113.475	109.6967	110.1197	107.0315	110.9561	110.8497	108.385	108.831	108.596	110.4128	106.9772	110.9747	104.5158	109.1031	108.3176	109.0791	107.8039	11.8361339569
122.8547	117.9821	112.6928	123.2961	120.8872	114.2007	116.627	122.9915	112.35	116.4449	114.2566	115.0457	119.2501	118.8321	110.061	111.4967	108.9163	111.8159	113.3668	112.44	111.6328	116.538	110.8689	113.5313	109.6967	110.1197	107.0315	110.9561	110.6222	108.385	108.831	108.596	110.4985	106.9292	110.9747	104.5158	109.1031	108.3176	109.1297	107.9156	11.8496520519
122.9074	117.935	112.7445	123.2384	120.8872	114.0884	116.627	122.8207	112.5178	116.4449	114.3057	114.9308	119.2981	118.7117	109.8167	111.4436	109.0316	112.0408	113.3668	112.2815	111.3991	116.538	110.9702	113.475	109.6967	110.0697	107.1889	110.7967	110.4581	108.4778	108.9432	108.596	110.4557	107.0972	111.0185	104.5158	109.1031	108.3176	109.0791	107.8039	11.8633780479
123.0227	117.9821	112.9279	123.2961	120.8358	114.4722	116.6728	122.9915	112.4644	116.5659	114.3057	115.0925	119.2501	118.6547	109.7621	111.4967	109.0316	111.869	113.3668	112.2815	111.4653	116.538	110.9195	113.593	109.6967	110.1197	107.0751	110.5641	110.5718	108.4314	109.1675	108.4781	110.5695	106.9772	111.0185	104.4322	108.9876	108.3176	109.0106	107.7536	11.8771300316
122.9074	117.9821	112.6928	123.2961	120.95	114.154	116.6728	123.0595	112.4644	116.4449	114.2566	114.956	119.2981	118.6547	109.7621	111.4967	109.0316	111.7504	113.2473	112.2362	111.3485	116.4797	110.9702	113.475	109.6967	109.9549	107.0315	110.9561	110.6351	108.4314	108.8957	108.596	110.5414	106.9052	110.9747	104.3616	109.1031	108.4344	109.0791	107.7536	11.8908798695
123.0227	118.0291	112.7445	123.2384	120.95	114.2663	116.6019	122.8887	112.4644	116.5659	114.3718	115.0925	119.2501	118.7719	109.7621	111.3276	109.0316	111.869	113.4157	112.2815	111.4147	116.538	111.0333	113.5313	109.6967	110.0697	107.1453	110.7967	110.5718	108.3386	108.9432	108.596	110.6124	106.8093	110.896	104.5158	109.2186	108.2673	109.0791	107.8653	11.9045598507
122.9074	117.8656	112.7445	123.2961	121.0015	114.2663	116.627	123.0595	112.4644	116.5659	114.3057	115.0925	119.4169	118.5946	109.8167	111.4436	108.9163	111.869	113.345	112.2815	111.4653	116.5919	110.9702	113.475	109.6432	110.0697	107.0315	110.913	110.4581	108.385	108.831	108.596	110.4557	106.9772	110.9747	104.474	109.0601	108.2673	109.1297	107.8653	11.9184269905
122.97	118.0291	112.7445	123.2384	120.95	114.2007	116.6728	122.7526	112.5787	116.3926	114.3548	115.0925	119.2501	118.7117	109.9388	111.3806	108.9163	111.6973	113.3668	112.3268	111.3485	116.6501	110.9195	113.475	109.6432	109.9048	107.0315	110.9561	110.6855	108.5896	109.1675	108.5274	110.4985	106.9772	110.9747	104.474	109.2186	108.4344	109.0791	107.8039	11.932131052
122.802	117.9821	112.6269	123.3554	121.0015	114.154	116.6728	122.8887	112.4644	116.4449	114.2566	115.0925	119.2501	118.8288	109.7621	111.3276	108.9163	111.9345	113.4157	112.44	111.5665	116.7041	110.9195	113.5313	109.6967	110.0049	107.1453	110.9561	110.7992	108.4314	108.9907	108.596	110.4985	106.8572	110.896	104.474	109.1031	108.3176	109.0791	107.966	11.9459559917
122.9074	118.0291	112.7445	123.2961	120.95	114.2195	116.627	122.7694	112.5178	116.4449	114.2075	115.0925	119.2981	118.8321	110.061	111.3806	109.0316	111.869	113.2473	112.3268	111.3485	116.538	110.9702	113.5313	109.6432	110.0697	107.1453	110.7967	110.7863	108.385	108.9432	108.596	110.4985	106.9772	110.9309	104.5158	109.1031	108.4344	109.1297	107.6921	11.9596459866
122.97	118.0291	112.6928	123.4131	120.8358	114.3598	116.6728	122.9915	112.4644	116.5136	114.4869	115.0457	119.2501	118.8321	109.7621	111.4967	109.3064	111.9752	113.4157	112.44	111.6328	116.5919	110.8563	113.475	109.6967	109.9549	107.0315	110.913	110.6222	108.385	108.9432	108.4781	110.4128	106.9772	110.7647	104.5158	109.1461	108.3176	108.841	107.8039	11.9732849598
123.0227	118.0291	112.7445	123.2384	120.8872	114.3786	116.5561	122.8207	112.4644	116.4449	114.3057	114.8626	119.2981	118.7719	109.7621	111.3905	109.0316	111.6973	113.2473	112.2815	111.6328	116.538	110.8689	113.475	109.6967	110.0697	107.0315	110.8398	110.6222	108.385	109.0078	108.596	110.4557	106.8572	111.0185	104.5158	109.1461	108.3841	109.1297	107.5917	11.9872708321
122.97	118.0291	112.7445	123.2961	120.8872	114.154	116.6728	122.7526	112.4644	116.3926	114.3548	114.9093	119.2501	118.7719	109.8842	111.4436	109.147	111.7504	113.2473	112.3268	111.3991	116.5919	110.8182	113.4187	109.7503	110.0549	106.9177	110.9561	110.6351	108.4314	108.831	108.596	110.5414	106.9772	110.9747	104.4322	109.0601	108.3176	109.1804	107.7536	12.0009000301
122.792	117.9126	112.6928	123.3537	120.8358	114.3131	116.627	122.872	112.4644	116.3926	114.3057	115.0925	119.1313	118.7149	109.8842	111.3806	109.0316	111.869	113.3668	112.2815	111.6328	116.4259	110.9195	113.5367	109.6432	110.0049	107.0315	110.7967	110.6855	108.385	108.831	108.596	110.4557	106.8572	110.9397	104.4322	109.1461	108.3176	109.0791	107.8541	12.0146958828
122.9074	118.0291	112.7445	123.2961	120.8872	114.3131	116.6728	122.9401	112.5787	116.4449	114.2566	114.9775	119.2501	118.5946	109.7621	111.4967	108.9877	111.8034	113.4157	112.2815	111.5159	116.6501	110.8563	113.475	109.6967	110.0049	106.9879	110.6804	110.7359	108.4314	108.9432	108.596	110.4557	106.9772	110.896	104.474	109.1461	108.4344	109.0612	107.8653	12.0282540321
123.0227	117.9821	112.8103	123.2384	120.95	114.2663	116.6728	122.9915	112.4644	116.5136	114.3057	115.0925	119.2021	118.7117	109.8842	111.4967	109.147	111.6973	113.2962	112.2815	111.5159	116.7041	110.9702	113.4187	109.8165	110.0697	107.0751	110.8398	110.6855	108.3386	108.9432	108.7633	110.4985	107.0252	110.8522	104.474	109.1756	108.3176	109.1297	107.8039	12.0423328876
123.0227	118.1456	112.6928	123.2384	121.0015	114.2007	116.627	122.8887	112.4644	116.5136	114.2075	115.1392	119.0834	118.7719	109.9388	111.3806	109.0316	111.9221	113.2962	112.3493	111.3485	116.4259	110.8563	113.5367	109.6967	109.9549	107.1889	110.7967	110.6222	108.4314	108.9432	108.596	110.4557	107.0972	111.0623	104.5158	109.1031	108.4344	109.1297	107.7536	12.0560228825
122.792	118.0291	112.8103	123.2384	121.0643	114.2007	116.6728	122.9915	112.4644	116.4449	114.2566	115.0925	119.2981	118.8891	110.0063	111.3806	109.191	111.8159	113.4863	112.3268	111.3485	116.6501	110.9702	113.5313	109.6967	110.1197	107.1453	110.7967	110.7359	108.4314	108.9432	108.5274	110.4557	106.8572	110.9747	104.5158	109.1031	108.3176	109.1297	107.8039	12.0695409775
122.9074	118.0291	112.7445	123.0638	120.95	114.154	116.5561	122.9915	112.35	116.5659	114.3057	115.0925	119.2501	118.7719	109.8842	111.3806	109.0316	111.869	113.1277	112.3268	111.2979	116.4797	110.8057	113.475	109.6967	110.0049	107.0315	110.913	110.7359	108.385	108.9432	108.596	110.4128	106.9772	110.9747	104.3616	109.1031	108.3176	109.1297	107.8039	12.0833239555
123.0227	118.0761	112.7445	123.2961	120.95	114.2663	116.627	122.8887	112.4644	116.5659	114.2566	115.1392	119.1313	118.7117	109.9388	111.4967	109.147	111.9221	113.3668	112.3268	111.3485	116.5919	111.0333	113.5313	109.6967	110.0697	106.9177	110.8398	110.5718	108.385	109.1675	108.6453	110.4557	106.9292	111.0185	104.474	109.1031	108.3176	109.0791	107.8541	12.0971159935
122.97	118.0291	112.8621	123.2961	121.0015	114.2663	116.627	122.9401	112.4644	116.4449	114.2566	114.8159	119.2501	118.7719	110.061	111.2116	109.147	111.7504	113.2473	112.5532	111.4653	116.4797	110.7551	113.475	109.6967	109.9549	107.1453	110.9992	110.6222	108.385	109.0553	108.6453	110.4557	106.9772	110.8522	104.5158	108.9447	108.5513	109.0791	107.8039	12.1110270023
123.0227	118.0761	112.7445	123.2384	120.95	114.3131	116.627	122.8887	112.4644	116.3926	114.3057	115.0925	119.2981	118.7719	109.9388	111.4436	109.147	111.869	113.2962	112.3268	111.4653	116.5919	110.9702	113.5313	109.6967	110.1197	106.9177	110.8398	110.6222	108.385	109.0553	108.596	110.4128	107.0972	111.0185	104.3616	109.1031	108.3176	109.0791	107.7536	12.1245410442
122.9074	117.9821	112.7445	123.1214	120.95	114.154	116.627	122.9401	112.4644	116.4449	114.2075	115.0925	119.2981	118.6547	110.0063	111.3806	109.0316	111.9221	113.4157	112.2815	111.4653	116.538	110.9195	113.475	109.6967	110.1197	107.1016	110.7967	110.6855	108.4778	108.9432	108.6453	110.4128	106.9772	110.896	104.5158	109.1031	108.4344	109.0106	107.966	12.1384768486
122.97	117.9595	112.7445	123.1214	120.8358	114.3131	116.5561	122.872	112.411	116.5659	114.3057	114.9775	119.2981	118.7117	109.8842	111.3806	109.0316	111.8034	113.3668	112.3268	111.3485	116.4797	110.9195	113.475	109.6967	110.1698	107.0315	110.8398	110.5718	108.3386	109.0553	108.596	110.4557	106.8572	111.1411	104.5158	109.0171	108.3176	109.0612	107.8541	12.1521379948
122.97	118.0761	112.6928	123.2384	120.95	114.3131	116.627	122.8207	112.6322	116.5136	114.3057	115.186	119.3688	118.7117	109.9388	111.4967	109.0756	111.9877	113.2473	112.3947	111.5159	116.4259	110.8689	113.475	109.6432	110.0697	106.9177	110.9561	110.7992	108.4778	109.0553	108.6453	110.4557	107.0252	110.8522	104.5158	109.1031	108.3176	109.1297	107.8541	12.1664500237
122.97	118.0291	112.7445	123.2384	120.95	114.3131	116.5561	122.8207	112.4644	116.5659	114.3057	115.0925	119.2501	118.8321	109.8842	111.2646	108.8724	111.9877	113.2473	112.3947	111.4653	116.5919	110.8057	113.475	109.6967	110.0049	106.9879	110.8398	110.6222	108.385	108.9432	108.596	110.4985	106.9772	110.9747	104.474	109.1031	108.3176	109.1804	107.7423	12.1788358688
123.0227	117.8656	112.7445	123.1808	121.0015	114.3131	116.7187	122.9401	112.4644	116.3926	114.2566	114.9775	119.2501	118.7719	109.9388	111.4436	109.0316	111.9221	113.2962	112.5078	111.3991	116.538	110.9195	113.475	109.6967	110.0049	107.0315	110.8398	110.7359	108.3386	108.831	108.4781	110.4985	106.9772	110.9747	104.3616	109.2186	108.3176	109.1297	107.7536	12.193310976
123.0227	117.9821	112.7445	123.2961	120.8872	114.3131	116.627	122.9401	112.4644	116.4449	114.1584	115.0925	119.3688	118.7117	109.7621	111.3276	109.191	111.9345	113.4157	112.3947	111.5822	116.6501	110.8689	113.475	109.6967	110.0049	107.0751	110.9561	110.6351	108.3197	108.9432	108.596	110.5414	106.9772	110.9309	104.5158	109.1031	108.4344	109.0284	107.8039	12.2074518204
122.8547	118.0291	112.8103	123.2961	120.8985	114.154	116.5561	122.9915	112.4644	116.4449	114.3057	115.0925	119.0834	118.7719	109.8842	111.3806	108.9877	111.869	113.4157	112.3493	111.5159	116.4797	110.9702	113.475	109.6967	110.0049	107.0315	110.7967	110.7359	108.385	108.831	108.7633	110.4557	106.8572	110.9747	104.5158	109.1461	108.3176	109.0791	107.8039	12.2211890221
122.9074	118.0291	112.6928	123.2384	120.8872	114.3131	116.6728	122.9915	112.5711	116.5136	114.2566	115.0457	119.2981	118.6547	109.8842	111.3806	109.0316	111.6973	113.345	112.2815	111.3991	116.4259	110.9702	113.4187	109.6967	110.1197	107.1453	110.9561	110.6855	108.385	108.9907	108.596	110.4985	107.0252	110.9747	104.474	109.1031	108.3176	109.1297	107.8039	12.2349088192
123.0227	118.0291	112.7445	123.2384	121.0127	114.3131	116.6728	122.9401	112.4644	116.4449	114.3057	115.0243	119.2501	118.7719	109.7621	111.3806	108.9163	111.869	113.4157	112.3268	111.3485	116.5962	110.9195	113.5313	109.6967	110.0697	106.9879	110.9561	110.6725	108.4314	108.9432	108.596	110.4557	107.0972	110.8085	104.5158	109.1031	108.4848	109.1804	107.6921	12.2483139038
123.0227	118.0291	112.8621	123.2384	120.8872	114.3131	116.6728	122.9401	112.35	116.4449	114.3548	115.0243	119.2501	118.7719	109.8167	111.2646	109.0756	111.869	113.2473	112.5078	111.5822	116.538	110.7551	113.6494	109.6967	110.1698	107.0315	110.8398	110.6855	108.4314	109.0553	108.6453	110.4557	106.9292	110.8522	104.474	109.1031	108.2673	109.1297	107.8541	12.2627780437
123.0227	118.0761	112.7445	123.2961	121.0015	114.2663	116.627	122.9915	112.5787	116.3926	114.3057	114.9775	119.3688	118.6547	109.7621	111.4967	109.0756	111.9221	113.3668	112.3268	111.4653	116.4259	110.8689	113.475	109.6967	110.0049	107.1016	110.913	110.6222	108.3386	108.831	108.714	110.4557	107.0252	110.896	104.67	109.1031	108.3176	109.1297	107.8039	12.2760939598
122.802	118.0761	112.9139	123.1808	120.8358	114.2663	116.6728	122.9915	112.4644	116.3926	114.2566	115.0925	119.2981	118.7719	109.8842	111.4967	108.9163	111.6973	113.2962	112.2815	111.4653	116.4841	110.9195	113.475	109.6967	110.0049	107.1016	110.8398	110.5718	108.385	108.9432	108.714	110.4557	107.0491	110.9747	104.474	109.2617	108.2673	109.1297	107.7536	12.28956604
122.8547	118.0761	112.6928	123.2961	120.8872	114.3131	116.627	122.9401	112.5178	116.5659	114.3057	114.9308	119.3688	118.8321	109.8842	111.3806	109.0756	111.8159	113.4157	112.3268	111.3485	116.7041	110.8689	113.4187	109.6967	110.1197	107.0315	110.8398	110.7863	108.4778	109.0553	108.596	110.4128	106.9772	110.9309	104.5158	109.1031	108.4344	109.1297	107.966	12.3033459187
122.792	118.0761	112.6928	123.179	120.95	114.2663	116.627	122.7694	112.5787	116.5659	114.2566	114.8159	119.2501	118.7719	109.8713	111.4436	109.0756	111.869	113.3668	112.2815	111.5159	116.538	110.8057	113.5313	109.6967	109.84	106.9177	110.8398	110.7359	108.4314	108.831	108.4781	110.4557	107.0491	111.1411	104.4322	109.1031	108.3176	109.0791	107.8039	12.3171448708
123.0227	117.9126	112.6928	123.2961	120.95	114.3131	116.6728	122.9401	112.6322	116.5659	114.4869	115.0925	119.2501	118.7719	109.8842	111.3806	109.147	111.7504	113.4157	112.3268	111.4653	116.4259	110.9702	113.475	109.9364	110.0697	107.0315	110.8398	110.5718	108.3386	108.831	108.4781	110.6124	106.9292	111.0185	104.4322	108.9447	108.4344	109.1297	107.6921	12.331152916
122.8547	118.0291	112.7445	123.1808	120.8872	114.154	116.5103	122.9915	112.4644	116.3926	114.2075	114.9775	119.2501	118.7117	109.7621	111.5498	108.9163	111.9877	113.3668	112.2815	111.4653	116.4259	110.9195	113.475	109.6432	110.0049	107.0315	110.8398	110.6855	108.385	108.9432	108.6453	110.5695	107.0491	111.0185	104.474	109.1031	108.4344	109.1297	107.8653	12.344686985
122.9074	117.9821	112.6928	123.2961	120.95	114.3131	116.6728	122.9915	112.4644	116.4613	114.1415	114.8626	119.2981	118.8321	109.8842	111.3276	109.147	111.7504	113.1277	112.2362	111.5822	116.7041	110.8689	113.5313	109.6967	110.0697	107.0315	110.8398	110.5718	108.4778	109.0553	108.596	110.4128	106.8812	110.896	104.5575	109.1031	108.3176	109.0612	107.8653	12.3591239452
123.0227	118.1456	112.7445	123.2384	121.1158	114.3131	116.6728	122.7694	112.35	116.5136	114.3548	115.0925	119.1313	118.8288	110.0063	111.3276	108.9163	111.6973	113.4157	112.2815	111.3485	116.5919	110.8057	113.475	109.6967	110.0697	106.8741	110.9561	110.7992	108.385	109.0553	108.7633	110.4557	106.9052	110.9309	104.5158	109.0601	108.2673	109.0791	107.8541	12.3722229004
122.8547	117.9821	112.6928	123.4131	121.0015	114.154	116.6728	123.0428	112.4644	116.4449	114.0753	114.8159	119.2981	118.7719	109.8842	111.4967	109.191	111.869	113.4157	112.3268	111.3991	116.538	110.9195	113.475	109.6967	110.1698	106.9177	110.8398	110.4581	108.385	108.831	108.6453	110.4557	106.9772	110.9747	104.5158	109.1461	108.4344	109.0791	107.8653	12.3862719536
122.9074	117.9821	112.7445	123.2384	120.8872	114.2195	116.6728	122.8887	112.5787	116.4449	114.2566	115.1392	119.2501	118.7719	109.7621	111.4967	109.191	111.9221	113.4157	112.2815	111.4653	116.7041	110.8689	113.5313	109.6967	110.0697	107.0315	110.9561	110.5084	108.4314	108.9432	108.6453	110.6553	107.0491	110.9747	104.5158	109.1031	108.3176	109.1297	107.8039	12.3996310234
122.8547	118.0291	112.6928	123.2961	120.7843	114.3131	116.6728	122.9915	112.4644	116.5136	114.2566	115.0925	119.2981	118.8321	109.8842	111.3806	109.0316	111.7504	113.2962	112.3493	111.4653	116.4259	110.8057	113.711	109.5769	110.0049	107.0315	110.9992	110.7359	108.385	108.9432	108.3602	110.4557	107.0491	110.896	104.474	109.2617	108.3841	109.1297	107.8653	12.4134898186
122.97	118.0291	112.7445	123.2384	121.0643	114.1073	116.5561	122.8207	112.4644	116.4449	114.3057	115.1392	119.2981	118.7719	109.9388	111.4967	109.0756	111.8159	113.2962	112.2136	111.4653	116.5919	110.9195	113.5313	109.6967	110.0697	107.1016	110.8398	110.7863	108.4314	108.9432	108.596	110.5414	106.8572	111.0972	104.4322	109.1031	108.3176	109.0791	107.8039	12.4270670414
122.97	118.0761	112.7445	123.3554	121.0015	114.2007	116.627	122.9401	112.5178	116.3926	114.3057	114.8626	119.2981	118.5946	109.8842	111.3276	109.0316	111.8034	113.3668	112.2815	111.4653	116.6501	110.8563	113.5313	109.6967	109.9549	107.0315	110.913	110.7359	108.4314	109.0553	108.714	110.4985	106.9772	110.896	104.474	109.1461	108.3176	109.0106	107.7423	12.4407558441
122.8547	118.0291	112.7445	123.2384	121.0015	114.154	116.6728	122.9915	112.5178	116.5136	114.3057	115.0925	119.2501	118.7719	110.0063	111.4967	109.0316	111.869	113.3668	112.1684	111.3485	116.538	110.8689	113.5313	109.6967	109.9549	107.1016	110.8398	110.6222	108.4778	108.831	108.714	110.4128	107.0491	111.0972	104.474	109.1461	108.4344	109.1297	107.8653	12.454556942
122.9074	118.0291	112.7445	123.2961	121.0015	114.2663	116.6728	122.9915	112.4644	116.5136	114.3057	114.9775	119.2981	118.8321	109.8842	111.3806	109.0316	112.0408	113.4157	112.5532	111.4147	116.538	110.9702	113.7057	109.6967	110.0049	107.0315	110.8398	110.6725	108.4314	108.9432	108.6453	110.4128	106.9052	110.8522	104.474	109.1031	108.3176	109.0791	107.8039	12.4684419632
122.9074	118.0291	112.7445	123.2384	120.8872	114.2195	116.3936	122.9915	112.4644	116.5659	114.3057	115.0925	119.2501	118.7719	110.0063	111.3806	108.9877	111.7504	113.2473	112.3268	111.5159	116.6501	110.8689	113.5313	109.6432	110.1197	107.1453	110.9561	110.5084	108.385	108.9432	108.4781	110.5414	106.9052	111.0185	104.5158	109.1461	108.2673	109.0106	107.7536	12.4821228981
122.9074	117.9821	112.6928	123.2961	121.0015	114.154	116.6728	122.8887	112.4644	116.3926	113.9773	114.9093	119.3688	118.8891	109.7621	111.3806	109.0316	111.8159	113.2473	112.2815	111.5822	116.538	110.9195	113.593	109.6967	110.0697	107.1453	110.9561	110.7359	108.385	108.9432	108.596	110.4557	107.0972	110.896	104.5158	109.1031	108.4344	109.1297	107.7423	12.4958338737
123.0227	118.0761	112.6928	123.2384	121.0015	114.2663	116.7187	122.9401	112.5787	116.4449	114.2566	114.9308	119.3688	118.7719	109.8842	111.4967	109.0316	111.8159	113.4157	112.2815	111.4653	116.6501	110.8057	113.5313	109.6967	110.1197	107.0315	110.7967	110.6855	108.4314	108.831	108.6946	110.4557	106.9292	110.896	104.5575	109.0601	108.4344	109.0791	107.6921	12.5098650455
122.8547	118.0291	112.8621	123.3554	120.95	114.3131	116.6728	122.9401	112.4644	116.4449	114.3057	114.8626	119.2981	118.7719	109.8842	111.3806	109.0316	111.8034	113.2962	112.2815	111.4653	116.5919	110.8057	113.4187	109.6967	110.1197	106.9879	110.9561	110.6222	108.4314	109.1675	108.596	110.4557	106.8093	110.9747	104.4322	109.1461	108.3841	109.1804	107.9156	12.5232198238
122.792	118.0291	112.6928	123.2384	121.0015	114.3131	116.6728	122.9401	112.4644	116.4449	114.5361	115.0457	119.2501	118.7719	109.9935	111.4436	109.0756	111.7504	113.4157	112.2815	111.4653	116.5919	110.9195	113.5313	109.6967	110.0049	107.0315	110.8398	110.5718	108.4778	108.9432	108.596	110.4557	106.9772	110.8522	104.5575	109.1031	108.3176	109.1297	107.8653	12.5376210213
123.0227	118.0291	112.7445	123.2384	121.0015	114.3131	116.627	123.2304	112.4644	116.4449	114.2566	115.0925	119.2501	118.8891	109.8167	111.3276	109.0316	111.869	113.2473	112.3268	111.4653	116.5919	110.8057	113.593	109.6967	110.1698	106.9879	110.9561	110.6855	108.2733	109.0553	108.596	110.5695	106.8812	110.896	104.5158	109.1461	108.4848	108.96	107.7536	12.5508029461
123.0227	118.0291	112.6928	123.2384	120.95	114.1073	116.627	122.9915	112.5787	116.5659	114.3548	115.0457	119.2981	118.7117	109.8842	111.2116	109.0756	112.0408	113.2473	112.2815	111.6328	116.5919	110.9702	113.5313	109.6967	110.0049	107.0315	110.9561	110.8497	108.4778	108.831	108.6453	110.4128	106.9772	110.8522	104.6281	109.1031	108.3176	109.0106	107.9156	12.5652580261
123.0227	118.0761	112.7445	123.2961	121.0015	114.3131	116.6728	122.8038	112.5178	116.5136	114.3057	115.0925	119.0834	118.9493	110.061	111.3276	109.0756	112.0408	113.4157	112.2815	111.4653	116.372	110.9195	113.4187	109.7503	110.0049	107.1453	110.7234	110.6855	108.4314	109.0553	108.4781	110.7263	107.0972	110.8871	104.474	109.2617	108.4848	109.1297	107.8653	12.5784828663
123.0227	117.9126	112.7586	123.4131	120.8358	114.0884	116.5811	122.9915	112.4644	116.4449	114.3057	115.0925	119.4169	118.7149	109.7621	111.4967	108.9163	112.0408	113.4647	112.2362	111.3485	116.538	110.9702	113.475	109.6967	110.0697	107.1453	110.8398	110.5215	108.4314	108.9432	108.596	110.4557	107.0972	110.9747	104.3616	109.1031	108.3679	109.0791	107.8541	12.5921258926
123.0755	118.0761	112.8621	123.179	120.8358	114.2195	116.6728	122.9915	112.4644	116.5136	114.2566	115.0925	119.3688	118.6547	110.1157	111.3806	109.147	111.869	113.2962	112.2815	111.4653	116.538	110.9195	113.475	109.6432	110.1197	107.0315	110.9561	110.7359	108.4314	108.9432	108.6453	110.4557	107.0491	110.6424	104.4322	109.1031	108.3176	109.0106	107.966	12.6058280468
122.97	118.0291	112.8621	123.2384	120.8358	114.2663	116.5561	122.9915	112.4644	116.4971	114.3548	115.0925	119.1313	118.7719	109.7621	111.4436	109.147	111.7504	113.4863	112.3268	111.3485	116.5919	110.9195	113.475	109.6967	109.9549	106.9177	110.6804	110.6222	108.4778	108.9907	108.6453	110.6124	106.9772	110.9747	104.474	109.1461	108.3841	109.0106	107.966	12.6196029186
122.97	118.0761	112.7445	123.2384	120.95	114.2663	116.5103	122.8207	112.4644	116.6869	114.2566	114.9775	119.1313	118.7719	109.9388	111.3806	109.191	111.869	113.3668	112.44	111.4653	116.538	110.9702	113.475	109.6967	110.0549	107.0751	110.8398	110.6222	108.385	109.1675	108.6453	110.4557	106.9772	111.0185	104.3904	108.9876	108.3176	109.1297	107.9771	12.6332979202
122.8547	118.0761	112.7445	123.3554	120.8872	114.2663	116.4393	122.9915	112.4644	116.4449	114.3057	114.9308	119.2501	118.8321	110.0063	111.3806	109.0316	111.9221	113.2473	112.2815	111.3485	116.538	110.8057	113.475	109.6967	110.0049	107.0315	110.9561	110.6222	108.4967	108.9432	108.5274	110.4557	106.9772	110.9747	104.474	109.1461	108.4344	109.1297	107.9156	12.6471848488
