s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40	time
491	494	495	493	498	496	500	500	497	506	504	499	500	503	507	504	507	502	502	504	512	505	504	508	506	508	512	507	510	507	511	507	508	510	508	511	511	510	510	509	0.704329013824
490	493	495	495	498	497	500	498	497	505	505	499	500	504	506	504	506	503	502	503	512	503	504	509	506	509	511	507	510	507	511	507	508	510	510	512	511	509	511	510	0.718207836151
492	494	495	494	497	496	501	498	497	506	505	499	500	505	506	503	507	502	503	503	511	503	504	507	506	508	511	507	511	508	511	507	508	509	510	511	510	510	510	510	0.731897830963
491	494	494	494	497	496	500	498	497	506	505	499	500	504	506	503	507	502	503	503	512	504	503	508	507	507	512	506	512	507	512	507	509	510	509	512	511	509	512	510	0.746414899826
491	494	495	494	498	497	500	500	497	505	505	500	499	504	506	503	505	502	502	503	511	504	505	509	506	508	511	507	511	508	511	508	508	511	510	513	509	509	511	510	0.759066820145
491	494	495	494	497	496	500	498	497	506	505	499	500	504	506	504	507	502	503	504	512	504	505	509	507	508	512	507	511	508	511	507	508	511	510	512	510	509	511	509	0.773494958878
490	494	495	494	497	497	500	498	497	505	504	499	499	503	505	504	507	502	502	503	513	503	504	507	506	507	511	507	511	507	511	505	508	510	510	512	509	510	511	508	0.786633014679
491	494	495	493	497	497	500	499	497	506	505	499	500	503	506	504	506	502	503	504	511	503	505	509	507	508	511	508	511	507	512	507	509	510	509	513	510	510	511	510	0.801017999649
491	494	495	493	497	496	500	499	498	506	505	499	500	503	506	504	506	503	504	503	512	502	506	509	506	509	511	506	510	508	511	507	508	512	509	511	510	509	510	509	0.814800977707
491	494	494	494	497	496	500	498	497	506	505	499	500	505	507	503	507	502	502	504	513	504	505	508	506	509	512	506	512	506	511	507	509	511	510	513	510	509	511	510	0.828547000885
491	494	495	494	497	496	500	499	496	506	505	500	500	502	506	503	507	502	503	504	512	503	504	508	507	508	512	508	512	507	512	507	508	510	508	513	511	509	510	509	0.842230796814
491	494	495	494	498	497	501	500	497	506	505	499	500	503	506	505	507	502	503	502	512	504	504	508	507	507	511	507	510	508	511	507	508	509	510	512	511	510	511	509	0.855958938599
491	494	496	494	497	496	501	499	497	505	505	499	500	505	506	503	507	502	502	503	512	504	505	508	506	509	510	506	511	507	511	507	508	510	508	513	509	509	510	510	0.870297908783
490	494	495	494	497	496	501	500	498	505	504	500	500	503	506	503	506	502	503	504	512	505	505	508	507	508	511	507	511	508	511	507	508	510	510	511	510	509	511	511	0.883635997772
490	493	495	493	498	496	501	499	497	505	505	499	500	504	506	502	507	501	503	504	513	502	505	509	505	508	512	506	510	508	511	507	508	510	510	512	510	510	511	509	0.897529840469
491	494	495	494	497	496	500	499	497	506	505	499	500	504	506	504	507	502	502	504	511	504	502	507	505	509	511	507	510	507	512	508	508	509	510	512	510	509	511	509	0.911124944687
490	494	495	494	498	495	500	499	498	506	505	499	500	503	506	504	506	502	503	502	513	503	505	508	506	508	512	506	511	507	511	507	509	511	511	512	510	509	510	510	0.924913883209
492	494	495	493	497	497	500	498	497	505	505	499	500	504	505	504	507	502	503	503	512	504	503	507	506	509	511	507	511	507	511	506	509	509	509	513	511	508	512	509	0.938978910446
492	494	495	494	497	497	500	499	497	506	505	499	500	503	505	504	506	502	502	504	513	505	504	508	507	508	511	506	511	506	511	507	508	510	509	512	510	509	511	509	0.952417850494
489	494	494	494	497	497	500	499	497	506	504	499	500	503	505	503	507	502	503	503	513	503	504	508	506	508	511	507	511	507	513	507	509	510	509	511	510	508	511	509	0.966312885284
492	494	495	494	497	497	501	499	498	505	505	500	498	504	506	505	507	502	503	503	513	505	505	509	505	509	510	506	512	509	511	507	509	509	510	512	510	509	511	509	0.980223894119
491	494	495	495	498	496	500	500	497	505	504	500	500	503	506	504	505	502	503	504	512	504	504	508	506	509	511	506	510	507	511	507	509	509	510	513	511	510	510	509	0.993992805481
491	494	495	494	497	497	500	498	498	506	505	500	501	504	505	504	506	502	503	503	513	503	505	508	507	508	512	506	510	507	511	507	509	510	511	513	511	509	510	510	1.00781488419
492	494	495	493	497	497	501	499	497	506	504	500	500	503	506	503	505	502	503	503	513	503	505	509	506	509	511	506	512	507	511	507	509	511	510	511	511	509	511	509	1.02153778076
491	494	495	493	496	497	500	499	497	506	505	499	500	503	506	504	507	502	503	503	513	504	505	508	507	508	512	508	511	507	511	507	508	510	510	511	510	509	510	509	1.03517389297
492	494	495	494	497	497	500	498	497	505	505	500	501	504	506	503	507	502	503	503	511	503	505	508	506	508	511	508	510	507	511	507	508	511	510	512	511	509	512	510	1.04902696609
491	494	495	493	497	496	500	498	498	506	504	499	500	504	506	503	506	502	503	503	512	503	505	508	506	508	510	507	511	507	511	507	509	512	512	512	510	509	510	510	1.0630338192
491	494	495	494	497	496	501	498	497	506	505	500	500	503	505	503	506	502	504	503	513	503	504	508	507	507	510	506	510	507	511	507	508	511	510	513	510	509	511	510	1.07698488235
490	494	493	493	497	496	500	499	497	506	505	499	501	504	506	503	507	503	502	503	513	503	505	509	506	509	511	507	511	507	511	507	509	510	510	512	509	510	510	509	1.09038281441
